timestamp,rod_position,reactor_power_percent,coolant_temp_celsius,system_pressure_bar
1752897320.5361488,37.25899810319469,12.073063541938426,272.14738252877345,136.07369126438672
1752897320.5361488,37.25899810319469,12.163526834668438,272.04205412776105,136.02102706388052
1752897320.6120956,37.85146174784139,12.271717071159166,271.9369406763039,135.96847033815195
1752897320.6120956,37.85146174784139,12.374497795825357,271.83203395265946,135.91601697632973
1752897320.6120956,37.85146174784139,12.47213948425824,271.7273261449095,135.86366307245476
1752897320.6120956,37.85146174784139,12.564899088269478,271.62280983046946,135.81140491523473
1752897320.6120956,37.85146174784139,12.653020712080153,271.51847795662235,135.75923897831117
1752897320.6874015,38.43345871977001,12.758935051058277,271.41435712022064,135.70717856011032
1752897320.6874015,38.43345871977001,12.859553673087495,271.3104392721702,135.6552196360851
1752897320.6874015,38.43345871977001,12.955141364015253,271.2067167645801,135.60335838229005
